EXV1.DE_log_returns,EXV2.DE_log_returns,EXV3.DE_log_returns,EXV5.DE_log_returns,EXV6.DE_log_returns,EXV1.DE_log_volume_change,EXV2.DE_log_volume_change,EXV3.DE_log_volume_change,EXV5.DE_log_volume_change,EXV6.DE_log_volume_change,CL=F_log_returns,GC=F_log_returns,CL=F_log_volume_change,GC=F_log_volume_change,log_change_eu_hcpi,eu_interest_rates_z_score,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
0.01238820112354518,0.0011285829901037572,0.012996357786968163,0.022305603028969015,-0.032526797575382176,0.27053418863905365,0.6526465133823689,1.3816334528914316,0.5011533570816872,0.11418458132335814,-0.0030189760837254515,-0.04081855922226504,-0.008558281147048416,-1.4749751875790615,0.009043469994150476,-0.21186492417083913,0,0,1,0,0,0,0,0,0,0,0,0
0.004488913080043749,0.0008459638418986547,0.020168779017241973,0.04546572625094711,-0.027691884283782876,-0.16625894043918482,-1.2215632470194033,-1.5863669651793677,-0.23363383792504397,-0.5059022036055217,-0.10109183700905158,-0.00992799646088108,-0.0375804077717736,-0.22064042109609128,0.009043469994150476,-0.21186492417083913,0,0,1,0,0,0,0,0,0,0,0,0
0.023296445658440548,0.007578770037656684,0.01201935566805085,-0.01213958570686177,0.03841533918749569,-0.42852560613003643,1.924511567820335,0.904988099124257,0.594307135256552,1.0975850043991668,0.019435264019252416,0.027553786344877276,-0.3240477745817723,0.0368139731227164,0.009043469994150476,-0.21186492417083913,0,0,1,0,0,0,0,0,0,0,0,0
-0.004615688848072825,-0.009553316869659092,-0.04286143675210834,-0.0207776573722912,-0.041375269730418524,0.24225600394440241,-0.379019987666194,1.7952813216761858,-0.6362249177110955,0.1328643158951446,0.06662782379965423,0.012580891750166204,0.2908204552461234,6.254494715854629,0.009043469994150476,-0.21186492417083913,0,0,1,0,0,0,0,0,0,0,0,0
0.021059597280539803,-0.00282688100047974,0.008663059164611861,0.00864490405215293,-0.01744369987060985,-0.5281853858870411,-1.8908338075565259,-3.885937051585051,-0.458429318184016,-1.6574810876170054,0.005509665246559049,0.0009163790805631867,-0.15573252055906056,-1.351565389990836,0.003893580519132241,-0.22806288587162332,0,0,0,1,0,0,0,0,0,0,0,0
0.01884917878229404,0.02433309307523278,0.040568902165626496,0.027322690431272063,0.04329238759666863,0.20040856956385586,0.8659598934675805,2.024919167777154,-0.11273501999875511,-0.060249998776483134,0.049623199486719054,0.003076245345817782,0.33422430340685916,-3.264985920431766,0.003893580519132241,-0.22806288587162332,0,0,0,1,0,0,0,0,0,0,0,0
-0.03512514208049085,-0.015868303518874947,-0.03598623184643683,-0.03825531178344865,0.0027689661986808533,0.25984108785993176,0.4258570694787422,-1.5551925632873305,-0.09487502011396654,0.6307818243515186,0.0764014980071454,-0.0014122130462299028,-0.1478692475900648,-0.20890119459866663,0.003893580519132241,-0.22806288587162332,0,0,0,1,0,0,0,0,0,0,0,0
0.03633465599570455,0.03386402315529267,0.027289831705894968,0.02058041658397054,0.05471182650006,-0.645741880976661,-0.09772531323089612,-0.2680204442703862,-0.8768235966088616,0.7685990895921918,0.02498136477413192,-0.02329702398514237,-0.24066842955509615,-0.8780695190539572,0.003893580519132241,-0.22806288587162332,0,0,0,1,0,0,0,0,0,0,0,0
-0.020594551271722703,-0.024869967650506843,-0.04914029528048544,-0.028228684032656368,-0.042055234199214184,-0.1505780771660428,-0.6873337041174751,2.109358234630402,1.70685458804369,-0.7277241500024338,0.03439719928080205,-0.0005957792119202658,-0.007530157045292275,0.41811622566172324,0.002587323564950954,-0.23891955703264223,0,0,0,0,1,0,0,0,0,0,0,0
0.015003482062636277,0.015822875357371712,0.026163913828309855,0.023240419173346467,0.009447673535888008,0.9487896497255247,0.7451468196011368,-0.7811891955657112,-0.22923377999786865,-0.4923942428981664,0.004049235529594973,0.012354172813018432,0.2174892115911514,-1.5012243277938675,0.002587323564950954,-0.23891955703264223,0,0,0,0,1,0,0,0,0,0,0,0
-0.0004486491384326524,-0.011077574839532806,-0.004889732175328987,-0.03223774634550578,0.00023495672594178426,-0.08557790044451677,-1.3556395590118444,-0.12484327455427639,-0.3286139319709345,0.9941932259774663,0.005038627422744955,0.030152226056181397,-0.08772547129233693,-0.5108256237659907,0.002587323564950954,-0.23891955703264223,0,0,0,0,1,0,0,0,0,0,0,0
0.03027531518839739,0.03851328417682758,0.02954739778647465,0.04882061797243818,0.01005484587814236,-0.1904285970980283,0.8861178187803331,2.008831551988677,0.016105201841156307,-0.3674902560627917,0.0005025139379253764,-0.01745039815691537,-0.270160225053797,-0.3927260823307346,0.002587323564950954,-0.23891955703264223,0,0,0,0,1,0,0,0,0,0,0,0
