Date,EXV1.DE,EXV2.DE,EXV3.DE,EXV5.DE,EXV6.DE
2015-03-17,14.132415771484375,23.657608032226562,32.26527786254883,45.9007568359375,28.06084632873535
2015-03-18,14.101137161254883,23.617490768432617,32.20182800292969,44.761314392089844,27.788204193115234
2015-03-19,14.228917121887207,23.724472045898438,32.419342041015625,45.162227630615234,28.07447624206543
2015-03-20,14.450536727905273,23.911697387695312,32.618736267089844,45.492820739746094,28.756067276000977
2015-03-23,14.511768341064453,23.838151931762695,32.4827880859375,44.25491714477539,28.93327522277832
2015-03-24,14.63489055633545,23.95181655883789,32.591548919677734,44.51515579223633,28.551593780517578
2015-03-25,14.497127532958984,23.878263473510742,31.62177276611328,44.19161605834961,28.57203483581543
2015-03-26,14.415262222290039,23.777971267700195,31.096118927001953,44.599552154541016,28.115373611450195
2015-03-27,14.383991241455078,23.684349060058594,31.25018882751465,44.55733871459961,27.59055519104004
2015-03-30,14.640213966369629,23.798025131225586,31.866477966308594,45.605342864990234,27.924531936645508
2015-03-31,14.547041893005371,23.590740203857422,31.72146987915039,45.056739807128906,27.638267517089844
2015-04-01,14.684804916381836,23.610795974731445,31.52208709716797,44.95123291015625,27.522397994995117
2015-04-02,14.69012451171875,23.617490768432617,31.52208709716797,44.9442024230957,27.113447189331055
2015-04-07,14.84985637664795,23.884952545166016,31.92993927001953,44.92308807373047,28.006324768066406
2015-04-08,14.809922218322754,23.838151931762695,31.830230712890625,44.74725341796875,28.135820388793945
2015-04-09,14.960993766784668,24.078868865966797,32.23808288574219,45.63348388671875,28.197154998779297
2015-04-10,14.969647407531738,24.19922637939453,32.82719802856445,46.18912887573242,28.313032150268555
2015-04-13,15.080785751342773,24.439952850341797,33.01752471923828,45.80230712890625,28.06766128540039
2015-04-14,14.93304443359375,24.393144607543945,32.98126983642578,45.37324142456055,28.721981048583984
2015-04-15,15.076675415039062,24.46381378173828,32.58858871459961,45.49987030029297,29.210325241088867
2015-04-16,14.829326629638672,24.221729278564453,32.17792510986328,45.25994873046875,28.91010856628418
2015-04-17,14.452963829040527,23.818256378173828,31.666873931884766,44.45552062988281,28.391538619995117
2015-04-20,14.680253028869629,24.12086296081543,32.01366424560547,44.787166595458984,28.937400817871094
2015-04-21,14.650168418884277,24.18810272216797,32.798492431640625,45.08353805541992,28.739517211914062
2015-04-22,14.722366333007812,24.33605194091797,33.34604263305664,45.01298141479492,28.96469497680664
2015-04-23,14.780524253845215,24.416748046875,32.68898391723633,44.84361267089844,29.428668975830078
2015-04-24,14.987764358520508,24.63865089416504,32.5429573059082,45.379913330078125,29.988170623779297
2015-04-27,15.134832382202148,24.712615966796875,33.0357780456543,46.59361267089844,30.19287872314453
2015-04-28,15.004477500915527,24.430194854736328,32.47908020019531,45.662174224853516,30.008644104003906
2015-04-29,14.740415573120117,24.053621292114258,31.685136795043945,44.15914535522461,29.299026489257812
2015-04-30,14.682254791259766,24.033445358276367,30.98244285583496,44.1168098449707,28.753162384033203
2015-05-04,14.773844718933105,24.262083053588867,31.1375789642334,44.37790298461914,29.380908966064453
2015-05-05,14.436248779296875,23.7241153717041,30.580888748168945,43.73576736450195,29.169387817382812
2015-05-06,14.429569244384766,23.777912139892578,30.526142120361328,43.24886703491211,28.739517211914062
2015-05-07,14.538531303405762,23.79136848449707,31.000701904296875,43.77103805541992,28.289194107055664
2015-05-08,14.904200553894043,24.416748046875,31.803762435913086,45.154109954833984,29.026100158691406
2015-05-11,15.034553527832031,24.564678192138672,31.958913803100586,44.998870849609375,29.49690818786621
2015-05-12,14.860739707946777,24.38983917236328,31.54824447631836,43.91922378540039,29.31949806213379
2015-05-13,14.847371101379395,24.31587028503418,31.466115951538086,43.587581634521484,29.3399658203125
2015-05-14,14.996455192565918,24.39656639099121,31.74901008605957,44.39201736450195,29.43549156188965
2015-05-15,14.897515296936035,24.147762298583984,31.648630142211914,43.721656799316406,29.032920837402344
2015-05-18,14.877458572387695,24.295700073242188,31.913286209106445,44.47667694091797,29.114795684814453
2015-05-19,15.098068237304688,24.49070930480957,32.47908020019531,46.05732727050781,28.869169235229492
2015-05-20,15.271881103515625,24.92780113220215,32.71635437011719,46.0432243347168,29.210325241088867
2015-05-21,15.287248611450195,25.042123794555664,32.81674575805664,46.02909851074219,29.32631492614746
2015-05-22,15.355439186096191,25.09591293334961,32.59771728515625,45.90913772583008,29.32631492614746
2015-05-26,15.081350326538086,24.880735397338867,32.50645065307617,45.521034240722656,29.08750343322754
2015-05-27,15.308638572692871,25.00849723815918,32.92625427246094,46.01498794555664,29.03974723815918
2015-05-28,15.241790771484375,24.907638549804688,33.245662689208984,45.27406311035156,28.725872039794922
2015-05-29,15.026537895202637,24.625207901000977,32.67984390258789,44.25088119506836,28.45294952392578
2015-06-01,14.984421730041504,24.584854125976562,32.771114349365234,44.342613220214844,28.145896911621094
2015-06-02,14.99444580078125,24.517614364624023,32.47908020019531,43.78515625,28.446125030517578
2015-06-03,15.101410865783691,24.369670867919922,32.45171356201172,43.94744873046875,28.261886596679688
2015-06-04,14.987764358520508,24.2688045501709,32.378700256347656,43.52407455444336,27.552278518676758
2015-06-05,14.837349891662598,23.95275115966797,32.00454330444336,42.97365951538086,27.57956314086914
2015-06-08,14.693620681762695,23.83843231201172,31.584747314453125,42.20451354980469,27.156522750854492
2015-06-09,14.630115509033203,23.650142669677734,31.38397979736328,42.64906692504883,27.101947784423828
2015-06-10,14.910881996154785,24.046892166137695,31.49349021911621,43.83456039428711,27.791093826293945
2015-06-11,15.021185874938965,24.23518180847168,31.76725959777832,44.194435119628906,27.770618438720703
2015-06-12,14.914228439331055,24.20827865600586,31.575618743896484,43.72870635986328,27.716035842895508
2015-06-15,14.58198356628418,23.939298629760742,31.000701904296875,42.790199279785156,27.333934783935547
2015-06-16,14.593347549438477,23.878787994384766,31.320091247558594,43.04423522949219,27.197473526000977
2015-06-17,14.535187721252441,23.87205696105957,31.174089431762695,42.32447814941406,26.985939025878906
2015-06-18,14.518478393554688,24.06707191467285,31.000701904296875,42.38798522949219,27.292985916137695
2015-06-19,14.653512001037598,24.18810272216797,31.256223678588867,42.719635009765625,27.252050399780273
2015-06-22,15.067981719970703,24.968158721923828,32.08666229248047,44.363773345947266,27.415809631347656
2015-06-23,15.281902313232422,25.36490821838379,32.40607452392578,44.935359954833984,27.791093826293945
2015-06-24,15.205022811889648,25.09591293334961,31.968032836914062,44.43435287475586,27.907081604003906
2015-06-25,15.221731185913086,25.156444549560547,32.05929946899414,44.7730598449707,27.620506286621094
2015-06-26,15.315327644348145,25.17661476135254,31.885896682739258,44.76601028442383,27.22476577758789
2015-06-29,14.717018127441406,24.537784576416016,30.81816291809082,43.016014099121094,26.849472045898438
2015-06-30,14.596686363220215,24.18810272216797,30.316251754760742,42.71258544921875,26.126222610473633
2015-07-01,14.866095542907715,24.510894775390625,30.98244285583496,43.721656799316406,26.1193904876709
2015-07-02,14.770500183105469,24.45037078857422,30.51702308654785,43.121864318847656,26.13304328918457
2015-07-03,14.670225143432617,24.221729278564453,30.425756454467773,43.016014099121094,25.921524047851562
2015-07-06,14.284502983093262,23.898948669433594,30.115474700927734,42.48677444458008,25.539413452148438
2015-07-07,14.000389099121094,23.387880325317383,29.586172103881836,41.28717803955078,24.481815338134766
2015-07-08,13.976990699768066,23.408063888549805,29.540546417236328,40.489803314208984,24.427228927612305
2015-07-09,14.35268497467041,23.92584991455078,30.206735610961914,41.484771728515625,24.97990608215332
2015-07-10,14.720362663269043,24.59157943725586,30.644779205322266,42.268028259277344,25.225543975830078
2015-07-13,15.083353996276855,25.09591293334961,31.201459884643555,42.529117584228516,25.976106643676758
2015-07-14,15.148200035095215,25.317832946777344,31.26534080505371,42.0422248840332,25.907873153686523
2015-07-15,15.235604286193848,25.44202423095703,31.54681968688965,41.95419692993164,26.029678344726562
2015-07-16,15.497003555297852,25.918079376220703,31.620649337768555,42.892127990722656,26.4255428314209
2015-07-17,15.507184028625488,26.04730224609375,31.842166900634766,42.740623474121094,26.31442642211914
2015-07-20,15.588655471801758,26.15611457824707,32.10060119628906,43.00034713745117,26.189409255981445
2015-07-21,15.401946067810059,25.74806022644043,31.740644454956055,42.892127990722656,25.939395904541016
2015-07-22,15.395156860351562,25.67324447631836,31.297624588012695,42.56025314331055,25.092117309570312
2015-07-23,15.361209869384766,25.408010482788086,31.482210159301758,42.372657775878906,24.585132598876953
2015-07-24,15.225422859191895,25.476024627685547,31.24224090576172,41.37702178955078,23.828134536743164
2015-07-27,14.87575626373291,24.97275733947754,30.531572341918945,40.22264862060547,23.453102111816406
2015-07-28,15.103216171264648,25.16318130493164,30.494647979736328,40.749324798583984,23.980915069580078
2015-07-29,15.149377822875977,25.591636657714844,30.531572341918945,40.53288269042969,24.501785278320312
2015-07-30,15.215231895446777,25.55082893371582,31.011491775512695,40.24429702758789,24.57124137878418
2015-07-31,15.2240629196167,25.510028839111328,31.002283096313477,40.50402069091797,24.501785278320312
2015-08-03,15.323869705200195,25.816062927246094,30.9930477142334,40.857547760009766,24.05036735534668
2015-08-04,15.108638763427734,25.843263626098633,30.753068923950195,41.16777801513672,24.35594940185547
2015-08-05,15.300102233886719,26.128902435302734,31.13149642944336,42.14899444580078,25.126832962036133
2015-08-06,15.238998413085938,25.952072143554688,30.76230812072754,41.85319137573242,24.68235969543457
2015-08-07,15.069262504577637,25.55082893371582,30.36542320251465,41.92534637451172,24.849037170410156
2015-08-10,15.16771125793457,25.802461624145508,30.734617233276367,42.14178466796875,25.237958908081055
2015-08-11,15.011551856994629,25.53722381591797,30.34697151184082,40.439090728759766,24.230932235717773
2015-08-12,14.528139114379883,24.884347915649414,29.368633270263672,38.76525115966797,23.717012405395508
2015-08-13,14.704669952392578,25.047571182250977,29.737817764282227,39.1765022277832,23.675338745117188
2015-08-14,14.623188972473145,24.993152618408203,29.525535583496094,39.24864959716797,23.675338745117188
2015-08-17,14.695838928222656,24.945554733276367,29.62706184387207,39.097137451171875,23.536439895629883
2015-08-18,14.770522117614746,25.06117057800293,29.811656951904297,38.76525115966797,23.543394088745117
2015-08-19,14.5111722946167,24.591909408569336,29.19327163696289,37.820106506347656,22.56414794921875
2015-08-20,14.179838180541992,23.979827880859375,28.528736114501953,36.93989944458008,22.703044891357422
2015-08-21,13.635323524475098,23.245336532592773,27.698074340820312,36.11018753051758,21.91131591796875
2015-08-24,12.838916778564453,21.919172286987305,26.442842483520508,34.62394332885742,19.959789276123047
2015-08-25,13.499531745910645,22.9121036529541,27.781139373779297,36.514225006103516,20.85569190979004
